"IDListener","ageListener","genderListener","filename","fileDurationMs","orderPlayed","timesListenedTo","IDSpeaker","ageSpeaker","genderSpeaker","stimulusContent","stimulusDistortion","reactionTimeLikabilityMs","reactionTimePersonalityMs","durationRatingLikabilityMs","durationRatingPersonalityMs","Rating_Likability","Rating_Q1","Rating_Q2","Rating_Q3","Rating_Q4","Rating_Q5","Rating_Q6","Rating_Q7","Rating_Q8","Rating_Q9","Rating_Q10","Extraversion","Agreeableness","Conscientiousness","Neuroticism","Openness"
11,21,"f","018_25_m_P_F.wav",14442,11,1,18,25,"m","Pizzeria","NoDistortion",2575,9975,176,45707,31,31,27,62,40,48,29,75,74,65,78,49,26,56,62,65
11,21,"f","019_30_m_P_F.wav",18175,12,1,19,30,"m","Pizzeria","NoDistortion",2912,10459,1909,32062,43,89,41,19,19,48,5,61,93,88,52,8,40,87,84,52
11,21,"f","016_21_m_P_F.wav",18309,13,2,16,21,"m","Pizzeria","NoDistortion",3416,7636,38028,30699,85,13,78,62,69,45,89,40,68,35,60,88,69,53,33,57
11,21,"f","021_30_m_P_F.wav",16854,14,1,21,30,"m","Pizzeria","NoDistortion",3692,7644,154,27954,35,60,28,76,69,53,40,69,66,44,52,40,29,45,37,49
11,21,"f","022_24_m_P_F.wav",18444,15,2,22,24,"m","Pizzeria","NoDistortion",3901,12475,38592,44200,22,29,29,15,35,48,40,88,93,61,54,55,20,89,63,53
11,21,"f","012_27_f_P_F.wav",25208,16,1,12,27,"f","Pizzeria","NoDistortion",6795,12435,214,39302,41,37,62,34,41,16,62,66,88,25,61,62,48,77,42,72
11,21,"f","001_28_f_P_F.wav",15128,17,2,1,28,"f","Pizzeria","NoDistortion",3673,9880,159,50148,61,65,35,39,69,36,65,61,56,30,50,50,37,58,30,57
11,21,"f","013_34_f_P_F.wav",18693,18,1,13,34,"f","Pizzeria","NoDistortion",4313,10929,1575,36574,56,28,62,75,68,17,50,8,68,11,65,61,77,46,21,74
11,21,"f","017_29_f_P_F.wav",18081,19,2,17,29,"f","Pizzeria","NoDistortion",7753,12017,238,42390,66,33,61,38,56,12,60,37,76,67,67,63,62,69,55,77
11,21,"f","026_20_f_P_F.wav",16365,20,2,26,20,"f","Pizzeria","NoDistortion",3894,19477,182,37287,61,18,60,63,31,22,95,31,67,16,71,88,64,52,42,74
11,21,"f","009_30_f_P_F.wav",20526,21,1,9,30,"f","Pizzeria","NoDistortion",5381,9722,1273,31877,18,36,35,66,65,28,37,67,80,35,62,50,34,57,35,67
11,21,"f","027_29_f_P_F.wav",22298,22,1,27,29,"f","Pizzeria","NoDistortion",3922,12410,5743,39613,36,29,21,58,37,25,64,66,65,32,41,67,27,53,47,58
11,21,"f","002_28_f_P_F.wav",15979,23,1,2,28,"f","Pizzeria","NoDistortion",4026,8751,2153,35309,34,54,37,29,70,68,31,82,72,34,46,38,27,71,32,39
11,21,"f","014_34_f_P_F.wav",16195,24,2,14,34,"f","Pizzeria","NoDistortion",9063,15693,1807,32392,78,21,69,69,72,19,89,32,44,23,63,84,68,37,25,72
11,21,"f","015_22_f_P_F.wav",20658,25,2,15,22,"f","Pizzeria","NoDistortion",11081,18539,20420,39693,54,27,54,28,36,11,31,76,79,38,86,52,39,75,51,87
11,21,"f","029_29_f_P_F.wav",18628,26,1,29,29,"f","Pizzeria","NoDistortion",4756,9507,6590,47791,87,33,74,39,67,27,67,35,39,59,61,67,69,50,46,67
11,21,"f","003_33_f_P_F.wav",21257,27,1,3,33,"f","Pizzeria","NoDistortion",3656,5292,112,27106,32,29,34,29,28,56,63,72,80,37,49,67,31,75,54,46
11,21,"f","010_30_f_P_F.wav",26042,28,1,10,30,"f","Pizzeria","NoDistortion",28281,9602,568,38965,67,37,57,67,76,14,58,34,68,39,63,60,61,50,31,74
11,21,"f","008_28_f_P_F.wav",17507,29,1,8,28,"f","Pizzeria","NoDistortion",3457,9293,55,29131,29,38,56,32,30,17,59,72,75,64,67,60,42,71,67,75
12,27,"f","023_30_m_P_F.wav",17903,1,1,23,30,"m","Pizzeria","NoDistortion",19567,21798,206,33663,86,81,51,12,41,78,36,19,76,7,66,27,66,82,33,44
12,27,"f","016_21_m_P_F.wav",18292,2,1,16,21,"m","Pizzeria","NoDistortion",18950,21373,223,26703,30,33,28,62,35,73,86,57,26,64,42,76,35,32,64,34
12,27,"f","019_30_m_P_F.wav",18158,3,1,19,30,"m","Pizzeria","NoDistortion",18152,27816,495,25687,65,78,70,49,16,47,31,56,65,81,64,26,57,58,82,58
12,27,"f","018_25_m_P_F.wav",14435,4,2,18,25,"m","Pizzeria","NoDistortion",25307,30076,1136,23047,77,37,54,39,74,32,71,58,65,31,87,67,48,63,28,77
12,27,"f","028_28_m_P_F.wav",19299,5,1,28,28,"m","Pizzeria","NoDistortion",6796,13004,2247,26487,31,86,52,72,10,71,64,85,36,30,41,39,33,32,60,35
12,27,"f","030_28_m_P_F.wav",18223,6,2,30,28,"m","Pizzeria","NoDistortion",5182,8166,8504,36975,57,77,34,57,35,33,30,33,56,76,40,26,50,49,70,53
12,27,"f","007_24_m_P_F.wav",16014,7,2,7,24,"m","Pizzeria","NoDistortion",3902,8086,135,25670,89,33,68,26,91,50,76,19,81,13,81,71,74,77,11,65
12,27,"f","005_26_m_P_F.wav",18213,8,2,5,26,"m","Pizzeria","NoDistortion",5660,16652,1927,51279,52,26,63,71,26,70,55,70,71,69,30,64,46,50,71,30
12,27,"f","006_22_m_P_F.wav",31261,9,1,6,22,"m","Pizzeria","NoDistortion",2958,6206,167,32671,6,18,20,79,64,55,78,48,31,68,58,80,36,26,52,51
12,27,"f","004_29_m_P_F.wav",16458,10,2,4,29,"m","Pizzeria","NoDistortion",9557,14244,167,27304,60,72,71,22,40,53,37,51,64,85,73,32,60,71,72,60
12,27,"f","025_25_m_P_F.wav",32553,11,1,25,25,"m","Pizzeria","NoDistortion",15130,18153,16679,33184,58,50,60,39,80,74,29,60,72,84,56,39,50,66,52,41
12,27,"f","022_24_m_P_F.wav",18430,12,2,22,24,"m","Pizzeria","NoDistortion",10939,13019,34295,28279,59,70,53,21,85,50,71,83,76,20,53,50,35,77,17,51
12,27,"f","020_31_m_P_F.wav",17876,13,1,20,31,"m","Pizzeria","NoDistortion",3727,6831,135,22295,11,74,16,86,19,82,50,83,20,73,28,38,16,17,77,23
12,27,"f","021_30_m_P_F.wav",16858,14,1,21,30,"m","Pizzeria","NoDistortion",10768,13343,7727,26735,48,70,37,50,37,64,28,57,49,69,38,29,40,49,66,37
12,27,"f","024_21_m_P_F.wav",19901,15,2,24,21,"m","Pizzeria","NoDistortion",8135,10263,36367,29423,35,34,31,76,33,62,54,72,30,84,9,60,29,27,75,23
12,27,"f","026_20_f_P_F.wav",16352,16,1,26,20,"f","Pizzeria","NoDistortion",3555,7906,215,22192,86,75,64,26,35,36,70,27,77,58,54,47,68,75,61,59
12,27,"f","029_29_f_P_F.wav",18631,17,1,29,29,"f","Pizzeria","NoDistortion",4593,8657,231,29782,73,68,67,31,30,53,57,57,44,66,50,44,55,56,68,48
12,27,"f","001_28_f_P_F.wav",15114,18,1,1,28,"f","Pizzeria","NoDistortion",5092,8469,168,26750,69,23,63,42,37,27,52,57,65,69,44,64,53,61,66,58
12,27,"f","002_28_f_P_F.wav",15978,19,1,2,28,"f","Pizzeria","NoDistortion",3130,6066,143,27367,34,72,39,23,31,50,41,83,44,65,50,34,28,60,67,50
12,27,"f","010_30_f_P_F.wav",26019,20,1,10,30,"f","Pizzeria","NoDistortion",16883,18898,182,25927,58,78,69,49,23,16,51,25,60,75,76,36,72,55,76,80
12,27,"f","009_30_f_P_F.wav",20523,21,1,9,30,"f","Pizzeria","NoDistortion",3461,4997,135,25759,19,84,20,25,14,74,18,17,69,80,41,17,51,72,83,33
12,27,"f","027_29_f_P_F.wav",22277,22,1,27,29,"f","Pizzeria","NoDistortion",4104,5943,159,32992,63,37,62,24,65,21,50,20,66,36,75,56,71,71,35,77
12,27,"f","013_34_f_P_F.wav",18694,23,2,13,34,"f","Pizzeria","NoDistortion",8697,18737,7983,35782,42,74,47,18,38,34,46,54,70,50,71,36,46,76,56,68
12,27,"f","011_21_f_P_F.wav",19118,24,1,11,21,"f","Pizzeria","NoDistortion",8844,12180,231,21647,57,69,79,16,24,27,48,17,74,72,42,39,81,79,74,57
12,27,"f","015_22_f_P_F.wav",20645,25,1,15,22,"f","Pizzeria","NoDistortion",21295,25232,208,31382,50,26,62,21,18,25,70,49,68,79,30,72,56,73,80,52
12,27,"f","017_29_f_P_F.wav",18069,26,1,17,29,"f","Pizzeria","NoDistortion",5004,7027,223,26535,71,7,69,50,48,36,82,19,67,28,40,87,75,58,40,52
12,27,"f","008_28_f_P_F.wav",17510,27,1,8,28,"f","Pizzeria","NoDistortion",3479,9519,1231,23751,75,76,80,5,72,13,53,21,80,35,48,38,79,87,31,67
12,27,"f","014_34_f_P_F.wav",16198,28,2,14,34,"f","Pizzeria","NoDistortion",5699,7850,159,31367,43,23,11,36,49,79,74,74,29,50,40,75,18,46,50,30
12,27,"f","003_33_f_P_F.wav",21255,29,1,3,33,"f","Pizzeria","NoDistortion",8203,12459,272,23647,55,52,67,27,37,23,43,18,65,58,63,45,74,69,60,70
13,34,"f","024_21_m_P_F.wav",19925,1,2,24,21,"m","Pizzeria","NoDistortion",10486,17043,238,38362,68,74,23,94,97,30,77,11,17,12,34,51,56,11,7,52
13,34,"f","007_24_m_P_F.wav",16016,2,2,7,24,"m","Pizzeria","NoDistortion",5588,11145,181,44405,82,82,62,28,14,78,86,73,55,32,17,52,44,63,59,19
13,34,"f","030_28_m_P_F.wav",18237,3,3,30,28,"m","Pizzeria","NoDistortion",7238,14414,133,62492,18,10,76,86,42,22,94,40,13,90,24,92,68,13,74,51
13,34,"f","021_30_m_P_F.wav",16869,4,3,21,30,"m","Pizzeria","NoDistortion",6877,14745,173,51158,82,65,69,87,70,80,19,66,71,86,57,27,51,42,58,38
13,34,"f","025_25_m_P_F.wav",32567,5,2,25,25,"m","Pizzeria","NoDistortion",5546,10402,135,40262,82,13,89,34,93,91,81,15,76,59,71,84,87,71,33,40
13,34,"f","005_26_m_P_F.wav",18219,6,2,5,26,"m","Pizzeria","NoDistortion",61712,10859,154,47881,76,16,75,67,82,87,21,78,28,84,67,52,48,30,51,40
13,34,"f","023_30_m_P_F.wav",17878,7,2,23,30,"m","Pizzeria","NoDistortion",6159,11463,143,49472,21,21,31,89,16,60,27,15,21,80,68,53,58,16,82,54
13,34,"f","020_31_m_P_F.wav",17876,8,2,20,31,"m","Pizzeria","NoDistortion",17043,9967,247,45723,22,72,76,93,4,93,97,89,23,97,10,62,43,15,96,8
13,34,"f","006_22_m_P_F.wav",31286,9,1,6,22,"m","Pizzeria","NoDistortion",5040,8067,152,34470,1,1,88,8,4,88,96,78,71,69,94,97,55,81,82,53
13,34,"f","028_28_m_P_F.wav",19310,10,2,28,28,"m","Pizzeria","NoDistortion",4219,9379,207,42183,77,81,73,95,89,96,71,19,11,16,7,45,77,8,13,5
13,34,"f","004_29_m_P_F.wav",16462,11,2,4,29,"m","Pizzeria","NoDistortion",3769,6659,129,39725,10,87,6,17,9,31,74,86,77,91,21,43,10,80,91,45
13,34,"f","018_25_m_P_F.wav",14441,12,2,18,25,"m","Pizzeria","NoDistortion",3890,6418,159,40038,80,5,81,35,92,96,94,71,27,16,16,94,55,46,12,10
13,34,"f","019_30_m_P_F.wav",18173,13,1,19,30,"m","Pizzeria","NoDistortion",3559,5829,194,41830,16,4,10,45,20,17,19,39,68,74,27,57,35,61,77,55
13,34,"f","016_21_m_P_F.wav",18308,14,2,16,21,"m","Pizzeria","NoDistortion",7504,12312,96,45759,27,23,79,78,73,22,80,33,62,68,31,78,73,42,47,54
13,34,"f","022_24_m_P_F.wav",18454,15,1,22,24,"m","Pizzeria","NoDistortion",5374,9480,173,28663,64,79,70,18,88,95,14,61,72,34,79,17,54,77,23,42
13,34,"f","003_33_f_P_F.wav",21249,16,1,3,33,"f","Pizzeria","NoDistortion",4326,7054,143,25095,4,3,92,13,2,9,95,24,26,84,91,96,84,56,91,91
13,34,"f","017_29_f_P_F.wav",18084,17,2,17,29,"f","Pizzeria","NoDistortion",42671,3450,129,42143,37,86,89,29,83,14,31,61,75,27,31,22,64,73,22,58
13,34,"f","014_34_f_P_F.wav",16180,18,2,14,34,"f","Pizzeria","NoDistortion",10387,13797,207,45348,64,70,25,31,76,61,30,86,75,24,24,30,19,72,24,31
13,34,"f","027_29_f_P_F.wav",22275,19,2,27,29,"f","Pizzeria","NoDistortion",5415,7762,123,50663,12,73,84,81,17,61,21,23,30,71,33,24,80,24,77,36
13,34,"f","029_29_f_P_F.wav",18647,20,3,29,29,"f","Pizzeria","NoDistortion",3440,8552,1345,53528,79,87,74,14,69,16,62,27,74,90,75,37,73,80,60,79
13,34,"f","001_28_f_P_F.wav",15142,21,2,1,28,"f","Pizzeria","NoDistortion",4082,6888,151,45906,3,6,90,18,12,81,94,81,14,82,93,94,54,48,85,56
13,34,"f","008_28_f_P_F.wav",17509,22,4,8,28,"f","Pizzeria","NoDistortion",4069,13741,159,50095,62,29,73,20,23,31,68,17,81,92,91,69,78,80,84,80
13,34,"f","012_27_f_P_F.wav",25214,23,1,12,27,"f","Pizzeria","NoDistortion",4801,9433,1054,29502,11,85,86,75,61,26,82,20,57,66,77,48,83,41,52,75
13,34,"f","011_21_f_P_F.wav",19125,24,3,11,21,"f","Pizzeria","NoDistortion",4685,8334,161,54862,72,77,70,17,26,78,84,10,69,72,72,53,80,76,73,47
13,34,"f","010_30_f_P_F.wav",26032,25,1,10,30,"f","Pizzeria","NoDistortion",4803,8603,165,39945,1,74,19,27,77,84,15,85,94,70,19,20,17,83,46,17
13,34,"f","009_30_f_P_F.wav",20520,26,2,9,30,"f","Pizzeria","NoDistortion",5703,8006,182,43407,73,98,63,71,79,29,1,23,94,86,76,1,70,61,53,73
13,34,"f","015_22_f_P_F.wav",20642,27,2,15,22,"f","Pizzeria","NoDistortion",5565,10620,2566,33287,22,11,85,9,21,14,100,91,81,85,82,94,47,86,82,84
13,34,"f","026_20_f_P_F.wav",16372,28,2,26,20,"f","Pizzeria","NoDistortion",14269,4835,4551,43631,14,82,79,64,77,87,27,74,19,22,32,22,52,27,22,22
13,34,"f","002_28_f_P_F.wav",15984,29,2,2,28,"f","Pizzeria","NoDistortion",20296,5820,132,45134,2,2,68,40,19,22,65,78,80,30,71,81,45,70,55,74
14,34,"f","028_28_m_P_F.wav",19322,1,2,28,28,"m","Pizzeria","NoDistortion",42344,51610,92,72997,64,75,30,81,69,52,59,21,42,68,61,42,54,30,49,54
14,34,"f","024_21_m_P_F.wav",19904,2,2,24,21,"m","Pizzeria","NoDistortion",46034,52514,134,55756,73,19,51,35,58,52,78,52,68,39,41,79,49,66,40,44
14,34,"f","007_24_m_P_F.wav",16010,3,1,7,24,"m","Pizzeria","NoDistortion",16959,22139,2154,64765,100,0,66,16,89,27,100,52,90,1,86,100,57,87,6,79
14,34,"f","030_28_m_P_F.wav",18233,4,3,30,28,"m","Pizzeria","NoDistortion",40339,81371,125,54817,71,52,68,42,77,26,77,54,85,70,65,62,57,71,46,69
14,34,"f","021_30_m_P_F.wav",16855,5,2,21,30,"m","Pizzeria","NoDistortion",37588,43282,147,55967,44,29,21,52,38,69,52,62,79,18,54,61,29,63,40,42
14,34,"f","020_31_m_P_F.wav",17867,6,2,20,31,"m","Pizzeria","NoDistortion",38468,43227,135,46748,31,16,1,25,9,1,19,31,31,0,27,51,35,53,45,63
14,34,"f","023_30_m_P_F.wav",17878,7,1,23,30,"m","Pizzeria","NoDistortion",19524,22138,151,48316,39,69,27,41,28,50,38,28,87,67,52,34,49,73,69,51
14,34,"f","004_29_m_P_F.wav",16451,8,2,4,29,"m","Pizzeria","NoDistortion",32993,39084,101,51989,23,78,53,16,6,71,28,61,98,51,78,25,46,91,72,53
14,34,"f","025_25_m_P_F.wav",32549,9,2,25,25,"m","Pizzeria","NoDistortion",33625,43586,111,44688,42,23,0,38,15,27,51,88,81,43,50,64,6,71,64,61
14,34,"f","005_26_m_P_F.wav",18213,10,3,5,26,"m","Pizzeria","NoDistortion",23408,27234,128,59850,34,26,36,20,48,48,71,87,88,21,49,72,24,84,36,50
14,34,"f","016_21_m_P_F.wav",18293,11,2,16,21,"m","Pizzeria","NoDistortion",22851,28964,134,43937,9,46,35,64,22,21,59,47,53,62,31,56,44,44,70,55
14,34,"f","018_25_m_P_F.wav",14445,12,1,18,25,"m","Pizzeria","NoDistortion",14512,18168,119,43418,83,0,34,15,50,49,80,56,97,14,73,90,39,91,32,62
14,34,"f","019_30_m_P_F.wav",18162,13,2,19,30,"m","Pizzeria","NoDistortion",24066,27714,111,53152,39,99,48,65,42,48,13,26,63,99,48,7,61,49,78,50
14,34,"f","006_22_m_P_F.wav",31272,14,2,6,22,"m","Pizzeria","NoDistortion",36091,41912,1483,53528,8,0,39,35,47,82,54,93,63,90,50,77,23,64,71,34
14,34,"f","022_24_m_P_F.wav",18436,15,1,22,24,"m","Pizzeria","NoDistortion",11354,15346,111,33714,43,0,23,11,40,48,48,60,99,3,49,74,31,94,31,50
14,34,"f","027_29_f_P_F.wav",22290,16,1,27,29,"f","Pizzeria","NoDistortion",9341,21851,144,37901,35,67,71,50,33,50,38,62,74,74,50,35,54,62,70,50
14,34,"f","009_30_f_P_F.wav",20516,17,2,9,30,"f","Pizzeria","NoDistortion",10362,24523,128,48885,63,42,42,34,67,48,76,48,76,36,62,67,47,71,34,57
14,34,"f","010_30_f_P_F.wav",26027,18,2,10,30,"f","Pizzeria","NoDistortion",34625,40860,1179,48730,47,36,48,27,48,58,34,48,73,53,39,49,50,73,52,40
14,34,"f","001_28_f_P_F.wav",15125,19,2,1,28,"f","Pizzeria","NoDistortion",19244,22166,121,38376,69,0,82,8,39,39,99,55,91,41,87,99,63,91,51,74
14,34,"f","003_33_f_P_F.wav",21242,20,1,3,33,"f","Pizzeria","NoDistortion",6685,12530,3966,35866,38,17,48,13,37,49,18,49,79,40,82,50,49,83,51,66
14,34,"f","015_22_f_P_F.wav",20650,21,1,15,22,"f","Pizzeria","NoDistortion",8557,15877,131,32311,15,72,73,36,26,47,25,48,96,99,48,26,62,80,86,50
14,34,"f","029_29_f_P_F.wav",18626,22,1,29,29,"f","Pizzeria","NoDistortion",21331,26091,119,30225,50,41,47,31,48,48,60,48,59,55,47,59,49,64,53,49
14,34,"f","002_28_f_P_F.wav",15986,23,2,2,28,"f","Pizzeria","NoDistortion",20941,26027,167,33733,61,35,45,35,35,47,70,47,66,37,62,67,49,65,51,57
14,34,"f","012_27_f_P_F.wav",25206,24,1,12,27,"f","Pizzeria","NoDistortion",6476,13456,113,52303,10,35,40,16,5,48,61,89,22,57,6,63,25,53,76,29
14,34,"f","013_34_f_P_F.wav",18680,25,1,13,34,"f","Pizzeria","NoDistortion",4341,13839,3762,30988,91,36,46,22,30,47,92,47,91,25,95,78,49,84,47,74
14,34,"f","008_28_f_P_F.wav",17500,26,1,8,28,"f","Pizzeria","NoDistortion",11435,15412,1214,42553,87,10,65,0,65,49,99,64,100,17,71,94,50,100,26,61
14,34,"f","026_20_f_P_F.wav",16366,27,2,26,20,"f","Pizzeria","NoDistortion",13262,17468,102,40672,81,39,29,11,82,49,81,49,79,14,82,71,40,84,16,66
14,34,"f","011_21_f_P_F.wav",19145,28,1,11,21,"f","Pizzeria","NoDistortion",7866,12110,159,37887,95,37,66,13,41,47,75,35,75,23,86,69,65,81,41,69
14,34,"f","017_29_f_P_F.wav",18088,29,1,17,29,"f","Pizzeria","NoDistortion",13196,15925,112,34771,76,61,70,17,48,48,94,38,87,57,76,66,66,85,54,64
15,22,"f","019_30_m_P_F.wav",18192,1,1,19,30,"m","Pizzeria","NoDistortion",90186,18632,132,62924,70,34,71,45,69,43,44,33,57,33,63,55,69,56,32,60
15,22,"f","021_30_m_P_F.wav",16848,2,1,21,30,"m","Pizzeria","NoDistortion",20246,23609,164,50214,43,28,35,48,27,22,73,66,57,30,24,72,34,54,51,51
15,22,"f","022_24_m_P_F.wav",18434,3,1,22,24,"m","Pizzeria","NoDistortion",81124,19430,154,57012,47,63,64,39,71,25,53,62,70,63,15,45,51,65,46,45
15,22,"f","016_21_m_P_F.wav",18294,4,1,16,21,"m","Pizzeria","NoDistortion",18666,23322,141,48431,74,25,77,56,62,53,73,29,74,27,73,74,74,59,32,60
15,22,"f","007_24_m_P_F.wav",16010,5,1,7,24,"m","Pizzeria","NoDistortion",20708,24639,119,40426,62,55,60,35,59,69,66,59,64,66,20,55,50,64,53,25
15,22,"f","028_28_m_P_F.wav",19299,6,1,28,28,"m","Pizzeria","NoDistortion",20708,25246,695,67485,67,26,51,46,70,74,65,65,47,53,73,69,43,50,41,49
15,22,"f","006_22_m_P_F.wav",31266,7,1,6,22,"m","Pizzeria","NoDistortion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15,22,"f","024_21_m_P_F.wav",19917,8,1,24,21,"m","Pizzeria","NoDistortion",24097,29623,101,43578,67,64,29,36,30,67,56,68,63,40,27,46,30,63,55,30
15,22,"f","023_30_m_P_F.wav",17866,9,1,23,30,"m","Pizzeria","NoDistortion",19141,22853,102,50702,43,73,40,57,27,75,23,23,69,32,24,25,58,56,52,24
15,22,"f","018_25_m_P_F.wav",14433,10,1,18,25,"m","Pizzeria","NoDistortion",18307,14874,163,51570,59,19,32,38,33,67,60,70,66,57,27,70,31,64,62,30
15,22,"f","025_25_m_P_F.wav",32565,11,1,25,25,"m","Pizzeria","NoDistortion",26840,33575,135,47130,66,22,79,24,65,20,60,26,70,30,71,69,76,73,32,75
15,22,"f","030_28_m_P_F.wav",18221,12,2,30,28,"m","Pizzeria","NoDistortion",19912,32487,7557,34604,74,66,74,36,64,66,65,25,48,35,63,49,74,56,35,48
15,22,"f","020_31_m_P_F.wav",17890,13,1,20,31,"m","Pizzeria","NoDistortion",7075,13868,184,48211,57,22,36,70,31,62,34,27,65,22,32,56,54,47,45,35
15,22,"f","004_29_m_P_F.wav",16446,14,1,4,29,"m","Pizzeria","NoDistortion",9083,15516,8198,46467,70,24,23,23,23,63,36,66,60,30,69,56,28,68,53,53
15,22,"f","005_26_m_P_F.wav",18197,15,1,5,26,"m","Pizzeria","NoDistortion",13546,16674,96,51741,64,16,64,64,31,38,67,64,41,28,71,75,50,38,48,66
15,22,"f","009_30_f_P_F.wav",20522,16,1,9,30,"f","Pizzeria","NoDistortion",9118,14567,142,48635,61,62,28,37,29,60,63,69,59,55,68,50,29,61,63,54
15,22,"f","017_29_f_P_F.wav",18084,17,1,17,29,"f","Pizzeria","NoDistortion",5501,9773,1463,42662,67,15,62,24,29,72,65,75,59,27,45,75,43,67,49,36
15,22,"f","013_34_f_P_F.wav",18681,18,1,13,34,"f","Pizzeria","NoDistortion",8079,11046,111,52489,70,32,74,32,76,41,68,34,61,22,70,68,70,64,23,64
15,22,"f","011_21_f_P_F.wav",19129,19,1,11,21,"f","Pizzeria","NoDistortion",14885,18565,1272,31581,76,27,82,35,39,31,65,26,65,30,67,69,78,65,45,68
15,22,"f","001_28_f_P_F.wav",15138,20,1,1,28,"f","Pizzeria","NoDistortion",9351,16474,1901,36586,44,22,20,27,34,73,66,70,67,24,27,72,25,70,45,27
15,22,"f","029_29_f_P_F.wav",18621,21,1,29,29,"f","Pizzeria","NoDistortion",17275,20729,95,34473,57,63,63,41,31,73,54,30,69,29,60,45,66,64,49,43
15,22,"f","003_33_f_P_F.wav",21242,22,1,3,33,"f","Pizzeria","NoDistortion",10387,12845,131,31003,52,26,17,23,8,76,65,86,64,28,19,69,15,70,60,21
15,22,"f","010_30_f_P_F.wav",26031,23,1,10,30,"f","Pizzeria","NoDistortion",12149,15318,1481,32166,64,19,72,23,31,25,65,71,61,25,73,73,50,69,47,74
15,22,"f","002_28_f_P_F.wav",16001,24,1,2,28,"f","Pizzeria","NoDistortion",8590,11102,9767,40220,62,75,72,27,61,33,69,31,68,29,30,47,70,70,34,48
15,22,"f","027_29_f_P_F.wav",22278,25,1,27,29,"f","Pizzeria","NoDistortion",8537,10745,91,41186,59,26,61,32,20,33,61,62,60,23,41,67,49,64,51,54
15,22,"f","026_20_f_P_F.wav",16372,26,1,26,20,"f","Pizzeria","NoDistortion",7183,10522,114,43772,66,63,30,57,68,68,37,72,57,62,25,37,29,50,47,28
15,22,"f","012_27_f_P_F.wav",25196,27,1,12,27,"f","Pizzeria","NoDistortion",15663,17573,101,37267,73,19,79,27,14,18,70,43,77,36,66,75,68,75,61,74
15,22,"f","008_28_f_P_F.wav",17512,28,1,8,28,"f","Pizzeria","NoDistortion",6804,8748,95,35077,62,27,76,27,21,28,68,59,66,22,69,70,58,69,50,70
15,22,"f","014_34_f_P_F.wav",16192,29,1,14,34,"f","Pizzeria","NoDistortion",5835,7491,127,31611,67,20,61,25,74,24,43,36,69,31,72,61,62,72,28,74
16,21,"m","019_30_m_P_F.wav",18204,1,4,19,30,"m","Pizzeria","NoDistortion",102993,6858,951,85845,24,15,81,52,70,83,17,20,86,86,25,51,80,67,58,21
16,21,"m","018_25_m_P_F.wav",14453,2,4,18,25,"m","Pizzeria","NoDistortion",83412,5157,73,74614,67,7,23,19,23,32,75,74,76,18,39,84,24,78,47,53
16,21,"m","007_24_m_P_F.wav",16017,3,4,7,24,"m","Pizzeria","NoDistortion",75144,12895,2325,59292,68,68,70,28,80,82,82,39,82,42,36,57,65,77,31,27
16,21,"m","023_30_m_P_F.wav",17895,4,4,23,30,"m","Pizzeria","NoDistortion",21341,15317,3822,74840,51,78,78,78,62,88,38,34,80,77,31,30,72,51,57,21
16,21,"m","004_29_m_P_F.wav",16463,5,4,4,29,"m","Pizzeria","NoDistortion",5333,12312,122,64435,32,29,73,32,74,74,43,35,77,32,32,57,69,72,29,29
16,21,"m","030_28_m_P_F.wav",18250,6,3,30,28,"m","Pizzeria","NoDistortion",3364,6516,167,53879,30,85,85,79,24,84,17,18,79,80,20,16,83,50,78,18
16,21,"m","006_22_m_P_F.wav",31264,7,3,6,22,"m","Pizzeria","NoDistortion",5682,8418,14300,70494,21,13,55,13,82,20,77,23,82,33,84,82,66,84,25,82
16,21,"m","024_21_m_P_F.wav",19937,8,3,24,21,"m","Pizzeria","NoDistortion",6099,9315,7559,52655,43,11,15,25,79,49,80,77,76,23,22,84,19,75,22,36
16,21,"m","021_30_m_P_F.wav",16869,9,4,21,30,"m","Pizzeria","NoDistortion",23101,15848,5984,57332,65,25,84,28,87,81,46,22,83,75,23,60,81,77,44,21
16,21,"m","022_24_m_P_F.wav",18432,10,3,22,24,"m","Pizzeria","NoDistortion",78240,8400,1668,51600,64,9,25,21,84,77,86,80,81,19,65,88,22,80,17,44
16,21,"m","005_26_m_P_F.wav",18200,11,4,5,26,"m","Pizzeria","NoDistortion",23840,3736,191,81694,32,18,89,25,82,77,37,31,55,31,29,59,79,65,24,26
16,21,"m","020_31_m_P_F.wav",17875,12,4,20,31,"m","Pizzeria","NoDistortion",8422,30293,14202,48370,27,16,16,72,69,96,72,23,25,21,12,78,46,26,26,8
16,21,"m","028_28_m_P_F.wav",19328,13,4,28,28,"m","Pizzeria","NoDistortion",7329,14401,2727,68788,37,21,50,75,76,77,23,20,69,21,18,51,65,47,22,20
16,21,"m","025_25_m_P_F.wav",32564,14,2,25,25,"m","Pizzeria","NoDistortion",4287,8207,37551,68494,50,14,77,12,78,28,78,33,79,22,78,82,72,83,22,75
16,21,"m","010_30_f_P_F.wav",26025,15,3,10,30,"f","Pizzeria","NoDistortion",23368,14706,161,47358,63,15,60,18,78,13,79,78,86,19,89,82,41,84,20,88
