"","spk_ID","filename","nameListener","ageListener","languageListener","genderListener","timesListenedTo","klanglos","hoch","nicht.nasal","scharf","ungleichmäßig","mit.Akzent","hell","laut","nicht.knarrend","monoton","unangenehm","undeutlich","glatt","heiser","auffällig","langsam","warm","natürlich","zittrig","präzise","fest","melodisch","entspannt","gleitend","kurz","gepresst","kraftlos","stockend","hart","unprofessionell","unbetont","schrill","verbunden","behaucht","sample_heard","dim1","dim2","dim3","dim4","dim5","class","spk_gender","spk_pseudonym","bw"
"74","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",1,50,50,44,61,33,13,43,54,73,44,40,56,57,40,38,50,50,53,38,70,72,57,57,64,48,50,33,53,33,35,37,40,66,32,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"75","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener046",26,"Deutsch","w",3,10,60,54,51,10,5,66,50,50,23,20,11,79,14,41,49,64,73,9,86,83,79,82,82,67,33,31,9,45,44,20,35,64,19,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"76","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener054",31,"Deutsch","w",1,38,58,20,35,44,26,64,57,82,38,38,35,72,40,54,46,70,80,35,62,62,66,67,60,50,34,46,40,27,43,37,37,65,62,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"77","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener058",27,"Deustch","m",1,26,84,93,92,9,13,92,88,0,77,25,69,24,31,34,26,58,40,59,66,63,73,82,43,56,67,37,35,40,24,27,27,76,14,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"78","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",2,20,28,76,69,19,3,11,57,71,16,16,12,52,12,47,42,64,90,18,50,71,54,70,55,45,22,37,19,18,46,26,19,53,50,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"79","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener064",28,"Deutsch","w",1,76,68,90,28,25,14,55,30,88,76,21,48,70,67,26,76,29,23,69,24,24,25,44,70,39,34,76,63,36,62,34,36,37,0,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"80","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener057",26,"Deutsch","m",4,18,66,40,10,21,68,17,26,33,87,19,20,89,12,14,24,87,94,10,94,92,58,77,72,80,11,16,12,18,35,63,20,63,89,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"81","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener070",24,"Deutsch","m",1,21,40,86,20,16,68,74,65,94,9,8,12,87,6,41,37,90,88,10,87,88,84,81,78,68,13,18,9,12,14,12,16,94,8,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"82","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener049",22,"Deustch","w",1,64,65,79,42,49,14,46,31,55,33,23,14,59,8,2,18,56,84,26,81,77,75,77,84,80,14,41,28,37,8,28,36,71,39,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"83","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener068",25,"Deutsch","m",2,42,42,70,67,39,11,64,39,67,36,16,30,62,32,42,37,66,71,32,68,64,69,65,71,60,26,35,26,24,24,38,30,50,44,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"84","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener061",40,"Deutsch","w",1,43,44,90,53,30,8,44,50,48,14,18,23,68,26,70,39,62,50,34,60,54,62,58,60,42,22,36,34,26,32,25,25,71,53,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"85","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,45,82,100,52,24,0,84,50,100,42,21,2,100,0,29,39,60,81,0,100,95,82,76,69,55,8,42,0,0,0,0,1,97,0,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"86","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener058",27,"Deustch","m",1,12,92,96,94,14,11,82,89,84,29,36,36,64,41,5,56,61,42,68,77,73,84,38,26,29,73,25,22,61,32,58,81,72,84,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"87","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",2,25,82,100,80,60,1,83,50,100,34,37,10,100,1,76,62,55,74,19,85,94,51,83,86,42,28,52,9,13,17,3,17,67,32,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"88","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",2,30,67,82,78,24,0,60,73,76,36,40,37,61,38,65,64,68,68,44,68,74,67,64,66,40,44,47,28,33,34,32,41,73,74,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"89","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener062",39,"Deustch","w",2,40,65,72,70,20,24,33,41,76,22,18,20,82,19,77,26,74,73,14,74,76,75,69,72,70,15,37,31,27,41,59,28,74,10,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"90","040","w040_birmingham_d6_IRS_NB_G711_A_64.wav","Listener071",25,"Deutsch","m",1,41,70,84,82,66,6,87,84,84,81,64,27,77,8,66,54,41,56,17,79,24,66,47,78,80,14,89,16,12,88,21,72,73,10,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.711"
"91","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,5,100,100,5,96,0,100,62,99,5,4,4,98,4,1,0,96,95,4,93,97,100,95,92,100,2,0,4,0,1,1,0,100,6,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"92","040","w040_birmingham_d6_HP135_WB_G722_64.wav","Listener065",20,"Deutsch","m",1,42,74,86,65,26,2,72,56,67,39,7,29,83,27,50,88,60,82,18,86,86,82,81,79,20,15,24,20,10,12,12,20,73,14,"w040_birmingham_d6.wav",2.80689932575019,1.6389033597806,0.611937172865551,1.09080940993386,0.190048139901153,"high","w","birmingham","G.722"
"93","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener065",20,"Deutsch","m",1,26,19,88,36,11,4,10,69,77,83,16,13,55,8,30,68,50,71,17,74,72,44,84,72,57,34,33,21,59,27,28,26,82,65,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"94","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener060",40,"Deutsch","w",1,20,36,95,36,11,7,46,36,84,11,24,25,84,22,24,29,72,94,17,79,76,70,69,35,50,17,17,13,43,10,36,21,86,53,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"95","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener049",22,"Deustch","w",1,54,31,17,55,39,18,36,46,26,58,43,12,50,11,19,38,68,90,20,86,71,65,91,80,73,10,40,13,55,21,34,50,80,12,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"96","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener062",39,"Deustch","w",3,29,62,67,62,22,17,66,70,30,32,16,21,77,26,30,22,76,82,22,85,84,74,79,85,76,11,11,14,24,26,21,22,62,20,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"97","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener057",26,"Deutsch","m",3,11,12,93,18,9,1,12,85,93,4,21,5,91,11,15,14,91,93,5,94,90,64,65,89,75,22,14,7,9,16,29,19,86,74,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"98","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener054",31,"Deutsch","w",1,26,44,80,65,29,26,34,54,80,26,25,29,62,25,50,50,58,79,23,68,70,70,67,65,53,22,24,30,40,26,20,37,67,56,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"99","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener064",28,"Deutsch","w",1,31,35,86,66,28,7,39,80,87,28,19,22,76,24,67,28,76,64,18,80,75,71,74,67,41,25,34,26,61,32,26,32,37,10,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"100","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener058",27,"Deustch","m",1,11,65,74,69,34,40,69,73,74,34,22,39,72,28,54,31,52,86,20,72,71,69,70,71,40,12,15,17,28,24,2,25,33,37,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"101","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener046",26,"Deutsch","w",3,13,32,61,54,11,4,56,46,84,20,9,10,70,10,56,23,53,73,8,93,88,81,83,79,54,14,8,9,40,34,28,44,74,24,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"102","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener052",20,"Deustch","w",2,38,41,41,39,60,31,35,68,26,61,37,30,49,32,62,44,62,66,34,66,54,45,50,52,50,53,61,41,66,44,26,20,67,48,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"103","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener047",28,"Deutsch","w",3,15,42,19,28,23,25,41,32,20,46,45,55,38,37,27,59,57,62,60,41,35,34,58,59,45,22,59,53,31,26,26,29,35,8,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"104","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener064",28,"Deutsch","w",1,33,44,92,18,68,13,40,76,78,78,66,86,18,74,66,69,29,14,19,80,34,12,32,24,22,84,87,80,80,89,80,77,41,30,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"105","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener068",25,"Deutsch","m",2,36,58,53,58,36,18,59,58,29,41,38,21,40,41,33,39,62,61,51,57,60,38,59,48,57,53,55,37,64,41,34,38,40,52,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"106","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener053",24,"Deutsch","w",1,21,30,93,55,8,0,70,62,100,23,9,12,76,16,77,13,41,43,6,92,90,94,40,95,65,19,15,19,18,10,14,26,86,49,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"107","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener063",32,"Deutsch","w",1,44,63,82,60,33,18,72,58,28,46,30,18,63,28,78,38,56,60,26,54,45,47,61,65,63,23,46,47,50,28,24,44,53,45,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"108","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener072",30,"Deutsch","m",1,56,53,54,66,48,6,50,48,56,45,75,40,46,70,60,37,43,62,52,63,47,57,50,64,60,50,28,42,63,46,40,70,64,13,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"109","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener061",40,"Deutsch","w",1,51,50,48,47,47,3,53,47,48,46,48,50,50,50,45,47,48,50,22,76,70,62,58,58,46,27,44,31,23,32,35,32,78,40,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"110","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener072",30,"Deutsch","m",1,72,45,64,42,53,1,44,50,66,50,66,26,37,39,36,42,47,36,36,58,56,50,39,55,57,55,41,41,60,40,54,48,60,37,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"111","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener070",24,"Deutsch","m",1,38,26,79,38,12,10,23,50,85,23,18,0,71,17,62,38,70,78,22,79,79,35,86,80,70,15,25,10,67,16,10,25,72,9,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"112","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener061",40,"Deutsch","w",1,2,3,99,33,41,0,50,47,45,50,6,14,57,7,94,93,97,97,1,96,97,96,99,99,46,3,8,7,9,13,10,6,90,54,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"113","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener060",40,"Deutsch","w",1,27,41,94,54,32,4,42,50,88,20,20,18,82,29,24,30,60,89,21,74,75,75,76,73,53,22,35,18,16,70,46,30,82,55,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"114","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener062",39,"Deustch","w",2,24,87,62,77,22,14,80,74,24,20,19,28,28,75,77,16,66,62,18,79,62,66,69,73,70,8,30,31,68,46,34,28,62,24,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"115","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener049",22,"Deustch","w",1,6,1,14,24,6,2,4,84,73,62,59,3,60,5,33,44,54,85,19,86,88,70,82,74,65,15,26,22,47,14,23,45,44,5,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"116","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener071",25,"Deutsch","m",1,18,16,83,74,32,13,84,84,86,34,36,28,80,23,28,46,68,53,11,80,81,55,85,81,53,24,64,10,30,18,24,11,72,8,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"117","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener053",24,"Deutsch","w",1,72,65,92,81,16,0,68,80,84,81,63,9,76,14,37,16,27,75,10,95,91,25,32,79,64,60,29,22,74,48,26,79,42,2,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"118","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener059",27,"Deutsch","w",2,30,32,8,10,64,13,58,64,29,81,70,25,12,32,78,55,14,32,60,53,50,82,16,20,47,57,59,56,63,66,16,35,60,17,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"119","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener069",21,"Deutsch","m",1,0,21,100,47,2,1,96,68,98,0,0,1,100,0,100,0,100,98,98,97,100,94,94,95,94,0,10,8,0,98,2,0,96,16,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"120","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener066",22,"Deutsch","m",3,24,74,32,35,40,0,62,45,89,54,40,16,83,6,38,25,52,84,80,76,65,60,78,86,54,33,45,17,26,24,34,18,100,4,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"121","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener071",25,"Deutsch","m",1,43,25,82,63,26,22,87,76,53,41,40,38,36,60,30,52,64,54,63,63,78,70,68,81,47,25,54,66,25,55,40,14,53,13,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"122","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener054",31,"Deutsch","w",1,55,54,50,50,42,37,50,58,62,41,43,46,53,32,50,39,53,61,24,65,61,50,64,61,47,29,37,38,53,44,36,52,53,50,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"123","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener055",31,"Deutsch","w",3,23,24,62,26,36,16,68,22,52,23,25,23,83,23,40,14,48,76,16,78,78,65,69,70,73,20,21,12,23,18,27,20,80,33,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"124","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener067",28,"Deutsch","w",2,18,82,36,86,29,3,89,95,50,39,38,15,62,15,26,37,50,63,25,64,66,69,85,64,63,10,28,24,48,48,32,74,47,14,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"125","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener067",28,"Deutsch","w",3,35,38,43,57,35,10,23,63,57,33,73,30,66,36,62,30,59,67,42,58,50,60,44,42,41,16,29,57,37,38,40,60,36,22,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"126","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener055",31,"Deutsch","w",3,24,26,34,34,28,9,78,68,82,46,35,33,86,28,45,33,76,64,28,76,74,67,64,72,78,24,26,36,39,30,31,34,78,43,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"127","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener046",26,"Deutsch","w",3,17,16,30,42,13,4,26,53,77,62,17,18,71,17,56,50,70,82,18,82,84,86,90,79,35,46,14,14,26,16,15,39,65,17,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"128","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener069",21,"Deutsch","m",1,96,16,0,0,24,1,0,75,6,85,12,3,0,5,42,7,8,62,5,85,77,72,95,25,22,21,19,4,8,6,7,8,70,84,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"129","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener063",32,"Deutsch","w",1,11,45,86,62,18,10,63,90,94,21,6,9,66,18,82,50,76,90,16,91,54,90,88,74,48,14,19,15,11,16,40,16,47,50,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"130","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener057",26,"Deutsch","m",4,63,74,27,76,64,7,86,72,15,38,84,17,26,80,64,14,32,72,65,68,27,22,34,41,80,61,48,40,69,71,66,81,26,4,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"131","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener068",25,"Deutsch","m",2,50,37,47,50,33,26,36,52,44,58,53,32,60,33,23,60,55,61,30,60,61,19,56,55,78,48,36,30,30,35,42,45,70,47,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"132","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener066",22,"Deutsch","m",2,28,41,66,65,20,2,66,47,97,49,26,0,100,27,36,20,76,88,18,96,91,53,76,68,38,0,49,14,1,46,14,1,98,1,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"133","041","m041_bucharest_d6_IRS_NB_G711_A_64.wav","Listener058",27,"Deustch","m",1,67,70,73,8,30,16,32,15,6,75,53,66,35,61,47,45,34,44,36,18,5,35,30,14,27,71,80,76,73,69,68,67,70,75,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.711"
"134","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener047",28,"Deutsch","w",3,20,19,31,36,44,36,34,44,44,56,30,33,65,35,34,62,61,75,44,58,65,58,69,70,34,36,24,26,28,32,31,26,58,43,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"135","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener052",20,"Deustch","w",3,0,16,92,39,20,2,26,62,100,26,0,18,74,36,70,60,99,93,12,87,76,83,83,85,38,17,15,10,30,14,5,9,79,10,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"136","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener065",20,"Deutsch","m",1,40,46,84,36,38,6,38,46,64,64,22,18,63,44,44,41,66,75,21,81,80,78,81,78,50,20,22,24,24,18,39,30,67,27,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
"137","041","m041_bucharest_d6_HP135_WB_G722_64.wav","Listener059",27,"Deutsch","w",1,3,8,19,72,28,26,60,96,56,0,26,15,26,23,67,44,68,57,22,75,66,69,72,56,72,29,43,18,63,56,26,40,16,53,"m041_bucharest_d6.wav",3.29284875976714,2.62051489758557,1.27680865178257,0.203365411523213,-0.195756739639662,"high","m","bucharest","G.722"
